Date	Plot	Plant	Water	Nitrogen	Length	Output_1	Output_2	Output_3	Output_4
31/08/2009	S28RRX	S	R	X	180	0.83	0.84	0.84	0.83
31/08/2009	S29LXN	S	X	N	181	0.84	0.83	0.83	0.83
31/08/2009	S29RXX	S	X	X	181	0.84	0.83	0.84	0.83
31/08/2009	S30LAX	S	A	X	181	0.83	0.85	0.84	0.83
31/08/2009	S30RAN	S	A	N	181	0.86	0.83	0.84	0.86
31/08/2009	S31LAN	S	A	N	179	0.84	0.85	0.84	0.85
31/08/2009	S31RAX	S	A	X	179	0.83	0.85	0.84	0.84
31/08/2009	S32LXN	S	X	N	180	0.85	0.86	0.86	0.84
31/08/2009	S32RXX	S	X	X	180	0.86	0.85	0.85	0.84
31/08/2009	S33LRX	S	R	X	181	0.83	0.83	0.83	0.84
31/08/2009	S33RRN	S	R	N	181	0.83	0.83	0.83	0.83
31/08/2009	S34LXN	S	X	N	179	0.83	0.84	0.83	0.82
31/08/2009	S34RXX	S	X	X	179	0.83	0.84	0.83	0.84
31/08/2009	S35LRX	S	R	X	179	0.86	0.85	0.85	0.85
31/08/2009	S35RRN	S	R	N	179	0.84	0.85	0.84	0.86
31/08/2009	S36LAX	S	A	X	179	0.85	0.84	0.84	0.86
31/08/2009	S36RAN	S	A	N	179	0.86	0.85	0.85	0.83
31/08/2009	S37LRN	S	R	N	179	0.83	0.84	0.83	0.83
31/08/2009	S37RRX	S	R	X	179	0.84	0.84	0.84	0.87
31/08/2009	S38LAX	S	A	X	172	0.85	0.87	0.85	0.84
31/08/2009	S38RAN	S	A	N	172	0.84	0.84	0.85	0.85
31/08/2009	S39LXN	S	X	N	178	0.84	0.84	0.83	0.83
31/08/2009	S39RXX	S	X	X	178	0.83	0.83	0.83	0.84
31/08/2009	S40LAX	S	A	X	178	0.86	0.84	0.84	0.84
31/08/2009	S40RAN	S	A	N	178	0.83	0.84	0.85	0.84
31/08/2009	S41LAN	S	A	N	179	0.84	0.83	0.85	0.83
31/08/2009	S41RAX	S	A	X	179	0.83	0.84	0.84	0.84
31/08/2009	S42LXX	S	X	X	180	0.83	0.84	0.84	0.83
31/08/2009	S42RXN	S	X	N	180	0.84	0.83	0.84	0.84
31/08/2009	S43LRX	S	R	X	179	0.83	0.84	0.83	0.84
31/08/2009	S43RRN	S	R	N	179	0.83	0.85	0.85	0.83
31/08/2009	S44LAN	S	A	N	179	0.82	0.84	0.83	0.85
31/08/2009	S44RAX	S	A	X	179	0.83	0.83	0.83	0.83
31/08/2009	S45LRX	S	R	X	179	0.84	0.85	0.84	0.86
31/08/2009	S45RRN	S	R	N	179	0.84	0.84	0.86	0.84
31/08/2009	S46LXN	S	X	N	178	0.83	0.83	0.85	0.84
31/08/2009	S46RXX	S	X	X	178	0.84	0.84	0.84	0.83
31/08/2009	S47LRN	S	R	N	179	0.84	0.84	0.85	0.83
31/08/2009	S47RRX	S	R	X	179	0.83	0.84	0.84	0.84
31/08/2009	S48LXX	S	X	X	180	0.82	0.83	0.83	0.86
31/08/2009	S48RXN	S	X	N	180	0.84	0.83	0.83	0.83
3/11/2009	S25LRX	S	R	X	179	0.86	0.86	0.85	0.86
3/11/2009	S25RRN	S	R	N	179	0.85	0.86	0.86	0.86
3/11/2009	S26LAX	S	A	X	179	0.84	0.87	0.85	0.83
3/11/2009	S26RAN	S	A	N	179	0.85	0.85	0.86	0.85
3/11/2009	S27LXN	S	X	N	179	0.82	0.84	0.84	0.84
3/11/2009	S27RXX	S	X	X	179	0.85	0.83	0.85	0.85
3/11/2009	S28LRN	S	R	N	180	0.85	0.86	0.84	0.85
3/11/2009	S28RRX	S	R	X	180	0.86	0.86	0.85	0.85
3/11/2009	S29LXN	S	X	N	181	0.84	0.84	0.84	0.85
3/11/2009	S29RXX	S	X	X	181	0.85	0.86	0.85	0.84
3/11/2009	S30LAX	S	A	X	181	0.83	0.87	0.85	0.85
3/11/2009	S30RAN	S	A	N	181	0.86	0.85	0.83	0.89
3/11/2009	S31LAN	S	A	N	179	0.85	0.89	0.85	0.86
3/11/2009	S31RAX	S	A	X	179	0.86	0.86	0.86	0.85
3/11/2009	S32LXN	S	X	N	180	0.85	0.89	0.87	0.84
3/11/2009	S32RXX	S	X	X	180	0.87	0.85	0.86	0.85
3/11/2009	S33LRX	S	R	X	181	0.84	0.87	0.85	0.88
3/11/2009	S33RRN	S	R	N	181	0.87	0.86	0.86	0.86
3/11/2009	S34LXN	S	X	N	179	0.84	0.86	0.85	0.85
3/11/2009	S34RXX	S	X	X	179	0.85	0.85	0.86	0.85
3/11/2009	S35LRX	S	R	X	179	0.89	0.88	0.85	0.85
3/11/2009	S35RRN	S	R	N	179	0.85	0.85	0.84	0.88
3/11/2009	S36LAX	S	A	X	179	0.87	0.85	0.89	0.88
3/11/2009	S36RAN	S	A	N	179	0.87	0.86	0.85	0.85
3/11/2009	S37LRN	S	R	N	179	0.87	0.86	0.86	0.87
3/11/2009	S37RRX	S	R	X	179	0.88	0.85	0.87	0.91
3/11/2009	S38LAX	S	A	X	172	0.85	0.88	0.87	0.85
3/11/2009	S38RAN	S	A	N	172	0.84	0.87	0.87	0.87
3/11/2009	S39LXN	S	X	N	178	0.85	0.84	0.85	0.88
3/11/2009	S39RXX	S	X	X	178	0.85	0.85	0.84	0.84
3/11/2009	S40LAX	S	A	X	178	0.89	0.85	0.85	0.84
3/11/2009	S40RAN	S	A	N	178	0.85	0.86	0.84	0.86
3/11/2009	S41LAN	S	A	N	179	0.85	0.86	0.85	0.85
3/11/2009	S41RAX	S	A	X	179	0.86	0.86	0.85	0.86
3/11/2009	S42LXX	S	X	X	180	0.85	0.86	0.86	0.87
3/11/2009	S42RXN	S	X	N	180	0.85	0.86	0.85	0.85
3/11/2009	S43LRX	S	R	X	179	0.86	0.86	0.84	0.86
3/11/2009	S43RRN	S	R	N	179	0.87	0.87	0.88	0.87
3/11/2009	S44LAN	S	A	N	179	0.84	0.86	0.85	0.88
3/11/2009	S44RAX	S	A	X	179	0.85	0.84	0.84	0.87
3/11/2009	S45LRX	S	R	X	179	0.86	0.95	0.85	0.86
3/11/2009	S45RRN	S	R	N	179	0.87	0.86	0.87	0.86
3/11/2009	S46LXN	S	X	N	178	0.84	0.85	0.87	0.85
3/11/2009	S46RXX	S	X	X	178	0.85	0.86	0.85	0.84
3/11/2009	S47LRN	S	R	N	179	0.85	0.87	0.87	0.85
3/11/2009	S47RRX	S	R	X	179	0.87	0.85	0.89	0.85
3/11/2009	S48LXX	S	X	X	180	0.85	0.85	0.86	0.87
3/11/2009	S48RXN	S	X	N	180	0.86	0.86	0.86	0.85
18/11/2009	S25LRX	S	R	X	179	0.85	0.85	0.87	0.86
18/11/2009	S25RRN	S	R	N	179	0.85	0.85	0.86	0.85
18/11/2009	S26LAX	S	A	X	179	0.84	0.86	0.83	0.83
18/11/2009	S26RAN	S	A	N	179	0.82	0.85	0.85	0.86
18/11/2009	S27LXN	S	X	N	179	0.82	0.85	0.84	0.84
18/11/2009	S27RXX	S	X	X	179	0.85	0.83	0.85	0.85
18/11/2009	S28LRN	S	R	N	180	0.81	0.86	0.84	0.86
18/11/2009	S28RRX	S	R	X	180	0.86	0.85	0.85	0.83
18/11/2009	S29LXN	S	X	N	181	0.84	0.84	0.84	0.85
18/11/2009	S29RXX	S	X	X	181	0.85	0.85	0.85	0.84
18/11/2009	S30LAX	S	A	X	181	0.84	0.87	0.85	0.84
18/11/2009	S30RAN	S	A	N	181	0.86	0.85	0.84	0.89
18/11/2009	S31LAN	S	A	N	179	0.84	0.82	0.85	0.87
18/11/2009	S31RAX	S	A	X	179	0.88	0.85	0.87	0.84
18/11/2009	S32LXN	S	X	N	180	0.85	0.88	0.86	0.82
18/11/2009	S32RXX	S	X	X	180	0.86	0.85	0.86	0.84
18/11/2009	S33LRX	S	R	X	181	0.82	0.87	0.85	0.86
18/11/2009	S33RRN	S	R	N	181	0.86	0.86	0.85	0.83
18/11/2009	S34LXN	S	X	N	179	0.84	0.86	0.85	0.84
18/11/2009	S34RXX	S	X	X	179	0.85	0.85	0.86	0.85
18/11/2009	S35LRX	S	R	X	179	0.89	0.87	0.85	0.85
18/11/2009	S35RRN	S	R	N	179	0.84	0.85	0.84	0.88
18/11/2009	S36LAX	S	A	X	179	0.86	0.85	0.87	0.88
18/11/2009	S36RAN	S	A	N	179	0.84	0.85	0.86	0.86
18/11/2009	S37LRN	S	R	N	179	0.87	0.85	0.85	0.86
18/11/2009	S37RRX	S	R	X	179	0.87	0.85	0.86	0.9
18/11/2009	S38LAX	S	A	X	172	0.84	0.86	0.86	0.85
18/11/2009	S38RAN	S	A	N	172	0.84	0.87	0.86	0.86
18/11/2009	S39LXN	S	X	N	178	0.84	0.84	0.84	0.87
18/11/2009	S39RXX	S	X	X	178	0.85	0.84	0.84	0.84
18/11/2009	S40LAX	S	A	X	178	0.88	0.85	0.85	0.84
18/11/2009	S40RAN	S	A	N	178	0.85	0.85	0.84	0.86
18/11/2009	S41LAN	S	A	N	179	0.85	0.85	0.85	0.85
18/11/2009	S41RAX	S	A	X	179	0.85	0.85	0.85	0.86
18/11/2009	S42LXX	S	X	X	180	0.84	0.85	0.85	0.86
18/11/2009	S42RXN	S	X	N	180	0.85	0.86	0.85	0.84
18/11/2009	S43LRX	S	R	X	179	0.85	0.85	0.84	0.86
18/11/2009	S43RRN	S	R	N	179	0.86	0.86	0.87	0.86
18/11/2009	S44LAN	S	A	N	179	0.84	0.85	0.84	0.87
18/11/2009	S44RAX	S	A	X	179	0.84	0.84	0.84	0.86
18/11/2009	S45LRX	S	R	X	179	0.85	0.93	0.84	0.86
18/11/2009	S45RRN	S	R	N	179	0.85	0.85	0.86	0.85
18/11/2009	S46LXN	S	X	N	178	0.84	0.84	0.86	0.85
18/11/2009	S46RXX	S	X	X	178	0.84	0.85	0.85	0.83
18/11/2009	S47LRN	S	R	N	179	0.85	0.87	0.87	0.85
18/11/2009	S47RRX	S	R	X	179	0.86	0.84	0.88	0.85
18/11/2009	S48LXX	S	X	X	180	0.84	0.84	0.85	0.85
18/11/2009	S48RXN	S	X	N	180	0.85	0.85	0.84	0.85
30/11/2009	S25LRX	S	R	X	179	0.85	0.85	0.85	0.86
30/11/2009	S25RRN	S	R	N	179	0.85	0.85	0.85	0.84
30/11/2009	S26LAX	S	A	X	179	0.84	0.86	0.83	0.83
30/11/2009	S26RAN	S	A	N	179	0.83	0.83	0.84	0.85
30/11/2009	S27LXN	S	X	N	179	0.82	0.84	0.84	0.84
30/11/2009	S27RXX	S	X	X	179	0.84	0.83	0.85	0.84
30/11/2009	S28LRN	S	R	N	180	0.84	0.85	0.83	0.85
30/11/2009	S28RRX	S	R	X	180	0.85	0.84	0.84	0.84
30/11/2009	S29LXN	S	X	N	181	0.84	0.84	0.83	0.83
30/11/2009	S29RXX	S	X	X	181	0.85	0.85	0.85	0.84
30/11/2009	S30LAX	S	A	X	181	0.84	0.86	0.85	0.84
30/11/2009	S30RAN	S	A	N	181	0.85	0.85	0.83	0.88
30/11/2009	S31LAN	S	A	N	179	0.84	0.87	0.85	0.86
30/11/2009	S31RAX	S	A	X	179	0.85	0.85	0.86	0.84
30/11/2009	S32LXN	S	X	N	180	0.85	0.87	0.86	0.84
30/11/2009	S32RXX	S	X	X	180	0.86	0.84	0.85	0.84
30/11/2009	S33LRX	S	R	X	181	0.83	0.86	0.84	0.86
30/11/2009	S33RRN	S	R	N	181	0.86	0.85	0.84	0.85
30/11/2009	S34LXN	S	X	N	179	0.84	0.85	0.84	0.84
30/11/2009	S34RXX	S	X	X	179	0.84	0.85	0.85	0.85
30/11/2009	S35LRX	S	R	X	179	0.88	0.86	0.85	0.85
30/11/2009	S35RRN	S	R	N	179	0.84	0.85	0.84	0.88
30/11/2009	S36LAX	S	A	X	179	0.86	0.85	0.87	0.87
30/11/2009	S36RAN	S	A	N	179	0.86	0.86	0.85	0.84
30/11/2009	S37LRN	S	R	N	179	0.85	0.85	0.84	0.85
30/11/2009	S37RRX	S	R	X	179	0.86	0.84	0.86	0.86
30/11/2009	S38LAX	S	A	X	172	0.85	0.87	0.86	0.87
30/11/2009	S38RAN	S	A	N	172	0.87	0.87	0.86	0.85
30/11/2009	S39LXN	S	X	N	178	0.84	0.84	0.84	0.86
30/11/2009	S39RXX	S	X	X	178	0.83	0.84	0.84	0.83
30/11/2009	S40LAX	S	A	X	178	0.83	0.84	0.85	0.83
30/11/2009	S40RAN	S	A	N	178	0.85	0.85	0.83	0.85
30/11/2009	S41LAN	S	A	N	179	0.86	0.86	0.85	0.84
30/11/2009	S41RAX	S	A	X	179	0.85	0.85	0.85	0.85
30/11/2009	S42LXX	S	X	X	180	0.84	0.87	0.86	0.85
30/11/2009	S42RXN	S	X	N	180	0.84	0.86	0.84	0.84
30/11/2009	S43LRX	S	R	X	179	0.85	0.82	0.84	0.85
30/11/2009	S43RRN	S	R	N	179	0.85	0.85	0.84	0.85
30/11/2009	S44LAN	S	A	N	179	0.83	0.85	0.84	0.87
30/11/2009	S44RAX	S	A	X	179	0.84	0.84	0.84	0.85
30/11/2009	S45LRX	S	R	X	179	0.84	0.91	0.84	0.86
30/11/2009	S45RRN	S	R	N	179	0.85	0.85	0.84	0.85
30/11/2009	S46LXN	S	X	N	178	0.83	0.84	0.84	0.85
30/11/2009	S46RXX	S	X	X	178	0.82	0.85	0.84	0.83
30/11/2009	S47LRN	S	R	N	179	0.85	0.87	0.84	0.84
30/11/2009	S47RRX	S	R	X	179	0.86	0.86	0.84	0.84
30/11/2009	S48LXX	S	X	X	180	0.84	0.84	0.84	0.86
30/11/2009	S48RXN	S	X	N	180	0.85	0.83	0.84	0.84
21/12/2009	S25LRX	S	R	X	179	0.97	0.97	0.97	1
21/12/2009	S25RRN	S	R	N	179	1.02	0.98	0.98	0.95
21/12/2009	S26LAX	S	A	X	179	1.02	1.07	1	0.98
21/12/2009	S26RAN	S	A	N	179	0.96	1.04	1.03	1.04
21/12/2009	S27LXN	S	X	N	179	0.96	0.99	1.01	1
21/12/2009	S27RXX	S	X	X	179	1	0.96	1.01	1.05
21/12/2009	S28LRN	S	R	N	180	0.95	0.99	0.93	0.99
21/12/2009	S28RRX	S	R	X	180	0.97	0.97	0.95	0.93
21/12/2009	S29LXN	S	X	N	181	1.01	1.01	0.99	1.02
21/12/2009	S29RXX	S	X	X	181	1.05	1.03	1.03	0.99
21/12/2009	S30LAX	S	A	X	181	1	1.1	1.02	1.01
21/12/2009	S30RAN	S	A	N	181	1.05	1	1.01	1.09
21/12/2009	S31LAN	S	A	N	179	1.01	1.09	1.06	1.04
21/12/2009	S31RAX	S	A	X	179	1.01	1.06	1.04	0.97
21/12/2009	S32LXN	S	X	N	180	1.06	1.06	1.11	1.02
21/12/2009	S32RXX	S	X	X	180	1.08	1.01	1.06	1.02
21/12/2009	S33LRX	S	R	X	181	0.93	0.97	0.94	0.99
21/12/2009	S33RRN	S	R	N	181	0.98	0.93	0.95	0.97
21/12/2009	S34LXN	S	X	N	179	1.01	1.02	1.04	0.97
21/12/2009	S34RXX	S	X	X	179	1	1.02	1.03	1.02
21/12/2009	S35LRX	S	R	X	179	1.04	0.97	0.99	0.98
21/12/2009	S35RRN	S	R	N	179	0.99	0.99	0.99	1
21/12/2009	S36LAX	S	A	X	179	1.07	1	1.06	1.05
21/12/2009	S36RAN	S	A	N	179	1.09	1.04	1.04	0.99
21/12/2009	S37LRN	S	R	N	179	0.97	0.99	0.96	0.96
21/12/2009	S37RRX	S	R	X	179	0.98	1	0.98	1.04
21/12/2009	S38LAX	S	A	X	172	1.04	1.06	1.05	1.02
21/12/2009	S38RAN	S	A	N	172	0.99	1.05	1.07	1.04
21/12/2009	S39LXN	S	X	N	178	1.03	0.96	1	1.03
21/12/2009	S39RXX	S	X	X	178	1.03	1.02	1	0.97
21/12/2009	S40LAX	S	A	X	178	1.08	1.04	1.02	0.99
21/12/2009	S40RAN	S	A	N	178	1.04	1.05	1.03	1.03
21/12/2009	S41LAN	S	A	N	179	1.02	1.01	1.04	0.92
21/12/2009	S41RAX	S	A	X	179	1.01	1.01	1	0.99
21/12/2009	S42LXX	S	X	X	180	1.02	1.04	1	1.02
21/12/2009	S42RXN	S	X	N	180	1.01	1	0.99	1.01
21/12/2009	S43LRX	S	R	X	179	0.99	0.95	0.94	0.97
21/12/2009	S43RRN	S	R	N	179	0.99	0.95	1	0.95
21/12/2009	S44LAN	S	A	N	179	1	1.03	0.97	1.04
21/12/2009	S44RAX	S	A	X	179	1	0.97	0.99	0.98
21/12/2009	S45LRX	S	R	X	179	1.02	1.06	0.98	1
21/12/2009	S45RRN	S	R	N	179	1	0.98	0.92	0.98
21/12/2009	S46LXN	S	X	N	178	1.05	1.08	1.1	1.08
21/12/2009	S46RXX	S	X	X	178	1.02	1.05	1.03	1
21/12/2009	S47LRN	S	R	N	179	0.97	0.98	0.93	0.9
21/12/2009	S47RRX	S	R	X	179	1	0.95	0.98	0.94
21/12/2009	S48LXX	S	X	X	180	0.98	1.01	1.05	1.01
21/12/2009	S48RXN	S	X	N	180	1.06	1.03	1	1.01
4/01/2010	S25LRX	S	R	X	179	0.94	0.92	0.96	0.95
4/01/2010	S25RRN	S	R	N	179	0.99	0.95	0.95	0.95
4/01/2010	S26LAX	S	A	X	179	1.02	1.06	1	0.97
4/01/2010	S26RAN	S	A	N	179	0.95	1.03	1.03	1.02
4/01/2010	S27LXN	S	X	N	179	0.94	0.97	0.98	0.97
4/01/2010	S27RXX	S	X	X	179	0.97	0.94	0.98	1.02
4/01/2010	S28LRN	S	R	N	180	0.94	0.96	0.94	0.98
4/01/2010	S28RRX	S	R	X	180	0.96	0.95	0.95	0.92
4/01/2010	S29LXN	S	X	N	181	0.98	0.97	0.97	0.98
4/01/2010	S29RXX	S	X	X	181	1.01	1	1.01	0.98
4/01/2010	S30LAX	S	A	X	181	1	1.08	1.01	1
4/01/2010	S30RAN	S	A	N	181	1.02	0.99	1.01	1.08
4/01/2010	S31LAN	S	A	N	179	1	1.08	1.06	1.03
4/01/2010	S31RAX	S	A	X	179	1.02	1.04	1.03	0.97
4/01/2010	S32LXN	S	X	N	180	0.95	1.03	1.07	1.01
4/01/2010	S32RXX	S	X	X	180	1.07	0.97	1.03	0.98
4/01/2010	S33LRX	S	R	X	181	0.92	0.97	0.94	0.98
4/01/2010	S33RRN	S	R	N	181	0.97	0.93	0.95	0.97
4/01/2010	S34LXN	S	X	N	179	0.99	0.99	1.02	0.96
4/01/2010	S34RXX	S	X	X	179	0.98	0.99	1	0.99
4/01/2010	S35LRX	S	R	X	179	1.02	0.97	0.98	0.99
4/01/2010	S35RRN	S	R	N	179	0.98	0.97	0.96	0.98
4/01/2010	S36LAX	S	A	X	179	1.09	1	1.06	1.02
4/01/2010	S36RAN	S	A	N	179	1.09	0.98	1.04	0.98
4/01/2010	S37LRN	S	R	N	179	0.97	0.98	0.95	0.95
4/01/2010	S37RRX	S	R	X	179	0.96	0.97	0.98	0.99
4/01/2010	S38LAX	S	A	X	172	1.04	1.04	1.04	1
4/01/2010	S38RAN	S	A	N	172	1	1.04	1.06	1.02
4/01/2010	S39LXN	S	X	N	178	0.99	0.93	0.96	0.98
4/01/2010	S39RXX	S	X	X	178	0.99	0.98	0.98	0.94
4/01/2010	S40LAX	S	A	X	178	0.98	1.01	1.04	1.08
4/01/2010	S40RAN	S	A	N	178	1.04	1	0.97	1.03
4/01/2010	S41LAN	S	A	N	179	1.01	0.99	1.01	0.97
4/01/2010	S41RAX	S	A	X	179	1	1	0.99	0.99
4/01/2010	S42LXX	S	X	X	180	0.99	1.02	0.98	0.99
4/01/2010	S42RXN	S	X	N	180	0.99	0.97	0.95	0.99
4/01/2010	S43LRX	S	R	X	179	0.97	0.93	0.94	0.96
4/01/2010	S43RRN	S	R	N	179	0.96	0.93	0.98	0.94
4/01/2010	S44LAN	S	A	N	179	0.99	1.01	0.97	1.03
4/01/2010	S44RAX	S	A	X	179	0.99	0.96	0.99	0.98
4/01/2010	S45LRX	S	R	X	179	0.96	1.03	0.96	0.97
4/01/2010	S45RRN	S	R	N	179	0.95	0.96	0.92	0.96
4/01/2010	S46LXN	S	X	N	178	1.01	0.99	1.05	1.04
4/01/2010	S46RXX	S	X	X	178	0.98	1.01	0.98	0.96
4/01/2010	S47LRN	S	R	N	179	0.97	0.95	0.92	0.91
4/01/2010	S47RRX	S	R	X	179	0.94	0.95	0.93	0.97
4/01/2010	S48LXX	S	X	X	180	0.95	0.98	1.03	0.94
4/01/2010	S48RXN	S	X	N	180	1.01	0.97	0.96	0.98
28/01/2010	S25LRX	S	R	X	179	1.05	1.04	1.09	1.08
28/01/2010	S25RRN	S	R	N	179	1.03	1.07	1.05	1.03
28/01/2010	S26LAX	S	A	X	179	1.08	1.13	1.04	1.03
28/01/2010	S26RAN	S	A	N	179	1.05	1.09	1.09	1.08
28/01/2010	S27LXN	S	X	N	179	1.03	1.05	1.05	1.05
28/01/2010	S27RXX	S	X	X	179	1.08	1.02	1.07	1.1
28/01/2010	S28LRN	S	R	N	180	1.04	1.08	1.01	1.06
28/01/2010	S28RRX	S	R	X	180	1.03	1.04	1.04	1.01
28/01/2010	S29LXN	S	X	N	181	1.05	1.06	1.03	1.08
28/01/2010	S29RXX	S	X	X	181	1.09	1.08	1.09	1.06
28/01/2010	S30LAX	S	A	X	181	1.05	1.15	1.08	1.07
28/01/2010	S30RAN	S	A	N	181	1.1	1.07	1.05	1.14
28/01/2010	S31LAN	S	A	N	179	1.07	1.14	1.08	1.08
28/01/2010	S31RAX	S	A	X	179	1.08	1.11	1.1	1.05
28/01/2010	S32LXN	S	X	N	180	1.09	1.17	1.15	1.1
28/01/2010	S32RXX	S	X	X	180	1.14	1.09	1.11	1.09
28/01/2010	S33LRX	S	R	X	181	1.02	1.04	1.02	1.08
28/01/2010	S33RRN	S	R	N	181	1.05	1.02	1.04	1.04
28/01/2010	S34LXN	S	X	N	179	1.08	1.1	1.08	1.03
28/01/2010	S34RXX	S	X	X	179	1.06	1.08	1.09	1.14
28/01/2010	S35LRX	S	R	X	179	1.11	1.1	1.06	1.07
28/01/2010	S35RRN	S	R	N	179	1.06	1.05	1.04	1.09
28/01/2010	S36LAX	S	A	X	179	1.15	1.08	1.13	1.13
28/01/2010	S36RAN	S	A	N	179	1.13	1.08	1.1	1.03
28/01/2010	S37LRN	S	R	N	179	1.04	1.06	1.02	1.02
28/01/2010	S37RRX	S	R	X	179	1.05	1.07	1.08	1.14
28/01/2010	S38LAX	S	A	X	172	1.1	1.14	1.12	1.08
28/01/2010	S38RAN	S	A	N	172	1.07	1.11	1.14	1.1
28/01/2010	S39LXN	S	X	N	178	1.1	1.06	1.06	1.1
28/01/2010	S39RXX	S	X	X	178	1.08	1.06	1.08	1.06
28/01/2010	S40LAX	S	A	X	178	1.16	1.1	1.1	1.06
28/01/2010	S40RAN	S	A	N	178	1.11	1.15	1.09	1.1
28/01/2010	S41LAN	S	A	N	179	1.08	1.07	1.09	1.06
28/01/2010	S41RAX	S	A	X	179	1.07	1.08	1.07	1.07
28/01/2010	S42LXX	S	X	X	180	1.06	1.1	1.07	1.08
28/01/2010	S42RXN	S	X	N	180	1.06	1.06	1.07	1.07
28/01/2010	S43LRX	S	R	X	179	1.03	1.03	1.02	1.05
28/01/2010	S43RRN	S	R	N	179	1.03	1.02	1.04	0.99
28/01/2010	S44LAN	S	A	N	179	1.06	1.07	1.04	1.09
28/01/2010	S44RAX	S	A	X	179	1.05	1.03	1.05	1.04
28/01/2010	S45LRX	S	R	X	179	1.07	1.12	1.06	1.07
28/01/2010	S45RRN	S	R	N	179	1.06	1.04	1.1	1.06
28/01/2010	S46LXN	S	X	N	178	1.1	1.11	1.15	1.15
28/01/2010	S46RXX	S	X	X	178	1.09	1.12	1.12	1.05
28/01/2010	S47LRN	S	R	N	179	1.09	1.06	1.01	1.04
28/01/2010	S47RRX	S	R	X	179	1.06	1.02	1.07	1.05
28/01/2010	S48LXX	S	X	X	180	1.05	1.07	1.12	1.08
28/01/2010	S48RXN	S	X	N	180	1.12	1.1	1.08	1.07
10/02/2010	S25LRX	S	R	X	179	1.05	1.04	1.08	1.05
10/02/2010	S25RRN	S	R	N	179	1.03	1.06	1.06	1.04
10/02/2010	S26LAX	S	A	X	179	1.09	1.13	1.05	1.04
10/02/2010	S26RAN	S	A	N	179	1	1.09	1.09	1.09
10/02/2010	S27LXN	S	X	N	179	1.01	1.07	1.06	1.07
10/02/2010	S27RXX	S	X	X	179	1.09	1.03	1.08	1.11
10/02/2010	S28LRN	S	R	N	180	1.04	1.1	1.02	1.04
10/02/2010	S28RRX	S	R	X	180	1.04	1.05	1.03	0.99
10/02/2010	S29LXN	S	X	N	181	1.06	1.07	1.05	1.09
10/02/2010	S29RXX	S	X	X	181	1.1	1.09	1.08	1.07
10/02/2010	S30LAX	S	A	X	181	1.05	1.15	1.09	1.08
10/02/2010	S30RAN	S	A	N	181	1.1	1.08	1.05	1.15
10/02/2010	S31LAN	S	A	N	179	1.08	1.05	1.1	1.09
10/02/2010	S31RAX	S	A	X	179	1.09	1.13	1.11	1.07
10/02/2010	S32LXN	S	X	N	180	1.1	1.14	1.16	1.01
10/02/2010	S32RXX	S	X	X	180	1.16	1.11	1.13	1.11
10/02/2010	S33LRX	S	R	X	181	1.01	1.03	1.03	1.06
10/02/2010	S33RRN	S	R	N	181	1.04	1.05	1.03	1.06
10/02/2010	S34LXN	S	X	N	179	1.09	1.11	1.1	1.06
10/02/2010	S34RXX	S	X	X	179	1.08	1.1	1.11	1.15
10/02/2010	S35LRX	S	R	X	179	1.12	1.11	1.06	1.07
10/02/2010	S35RRN	S	R	N	179	1.06	1.05	1.03	1.09
10/02/2010	S36LAX	S	A	X	179	1.16	1.1	1.14	1.13
10/02/2010	S36RAN	S	A	N	179	1.13	1.09	1.11	1.04
10/02/2010	S37LRN	S	R	N	179	1.04	1.08	1.03	1.04
10/02/2010	S37RRX	S	R	X	179	1.1	1.06	1.08	1.13
10/02/2010	S38LAX	S	A	X	172	1.1	1.14	1.12	1.1
10/02/2010	S38RAN	S	A	N	172	1.09	1.12	1.14	1.12
10/02/2010	S39LXN	S	X	N	178	1.12	1.08	1.08	1.13
10/02/2010	S39RXX	S	X	X	178	1.11	1.08	1.09	1.08
10/02/2010	S40LAX	S	A	X	178	1.17	1.11	1.11	1.08
10/02/2010	S40RAN	S	A	N	178	1.13	1.17	1.12	1.12
10/02/2010	S41LAN	S	A	N	179	1.11	1.08	1.12	1.08
10/02/2010	S41RAX	S	A	X	179	1.08	1.1	1.09	1.09
10/02/2010	S42LXX	S	X	X	180	1.09	1.12	1.1	1.09
10/02/2010	S42RXN	S	X	N	180	1.07	1.08	1.09	1.09
10/02/2010	S43LRX	S	R	X	179	1.06	1.02	1.02	1.07
10/02/2010	S43RRN	S	R	N	179	1.03	1.03	1.03	1.01
10/02/2010	S44LAN	S	A	N	179	1.07	1.08	1.04	1.11
10/02/2010	S44RAX	S	A	X	179	1.06	1.03	1.06	1.05
10/02/2010	S45LRX	S	R	X	179	1.1	1.13	1.02	1.09
10/02/2010	S45RRN	S	R	N	179	1.11	1.04	1.07	1.02
10/02/2010	S46LXN	S	X	N	178	1.12	1.13	1.16	1.17
10/02/2010	S46RXX	S	X	X	178	1.11	1.14	1.14	1.07
10/02/2010	S47LRN	S	R	N	179	1.09	1.08	1.02	1.03
10/02/2010	S47RRX	S	R	X	179	1.06	1.03	1.09	1.05
10/02/2010	S48LXX	S	X	X	180	1.08	1.1	1.13	1.1
10/02/2010	S48RXN	S	X	N	180	1.12	1.12	1.09	1.1
19/02/2010	S25LRX	S	R	X	179	0.93	0.9	0.99	0.92
19/02/2010	S25RRN	S	R	N	179	0.95	0.93	0.94	0.92
